1787313	2654352531	fact	fact	nn1
1787313	2654352532	that	that	cst
1787313	2654352533	the	the	at
1787313	2654352534	government	government	nn1
1787313	2654352535	has	have	vhz
1787313	2654352536	an	a	at1
1787313	2654352537	unimpressive	unimpressive	jj
1787313	2654352538	background	background	nn1
1787313	2654352539	in	in	ii
1787313	2654352540	spending	spend	vvg
1787313	2654352541	such	such	da
1787313	2654352542	funds	fund	nn2
1787313	2654352543	wisely	wisely	rr
1787313	2654352544	.		.
1787313	2654352545	Tanzania	tanzania	np1
1787313	2654352546	's	's	ge
1787313	2654352547	greatest	greatest	jjt
1787313	2654352548	challenge	challenge	nn1
1787313	2654352549	is	be	vbz
1787313	2654352550	still	still	rr
1787313	2654352551	posed	pose	vvn
1787313	2654352552	by	by	ii
1787313	2654352553	a	a	at1
1787313	2654352554	highly	highly	rr
1787313	2654352555	corrupt	corrupt	jj
1787313	2654352556	state	state	nn1
1787313	2654352557	incapable	incapable	jj
1787313	2654352558	of	of	io
1787313	2654352559	managing	managing	jj_vvg
1787313	2654352560	public	public	jj_nn1
1787313	2654352561	funds	fund	nn2
1787313	2654352562	so	so	cs21
1787313	2654352563	that	that	cs22
1787313	2654352564	they	they	pphs2
1787313	2654352565	translate	translate	vv0
1787313	2654352566	into	into	ii
1787313	2654352567	tangible	tangible	jj
1787313	2654352568	improvements	improvement	nn2
1787313	2654352569	for	for	if
1787313	2654352570	its	its	appge
1787313	2654352571	citizens	citizen	nn2
1787313	2654352572	,		,
1787313	2654352573	nor	nor	cc
1787313	2654352574	of	of	io
1787313	2654352575	regulating	regulate	vvg
1787313	2654352576	smartly	smartly	rr
1787313	2654352577	.		.
